exp_id,fold,rmse,mae,r2
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=threshold_weighted|scale=True|target_transform=none",3,1.7168177019076107,1.3940236110821598,-2.4660271658172563
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=threshold_weighted|scale=True|target_transform=none",4,0.8126079285932375,0.6717489403223992,-1.6903836842409015
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=threshold_weighted|scale=True|target_transform=none",5,1.029203349790131,0.9278552263879776,-9.157547588957227
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=threshold_weighted|scale=True|target_transform=none",0,1.2830488067163244,1.0445176710907618,-2.209778294634673
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=none",1,1.3327244220241894,0.9000804223418234,-1.4513642610090534
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=none",2,1.8776952975994265,1.6759053906812933,-25.00291925991738
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=none",3,1.7926184801901577,1.4875998290719978,-2.7788472374607283
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=none",4,1.3877570711216125,1.1733402391493322,-6.846554715650448
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=none",5,0.8968164206341865,0.7589188135147096,-6.712471757804382
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=none",0,1.2375772394214877,1.0229947026411692,-1.9862991374289933
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=none",1,1.3452030807991497,0.9182673282957076,-1.4974847456781233
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=none",2,1.8294255666157122,1.6271703748252657,-23.6831941064132
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=none",3,1.8076135173590224,1.4971688911261551,-2.8423308498193145
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=none",4,1.3952194526216677,1.1789118416047095,-6.9311681066323025
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=none",5,0.9199157256686549,0.781796618579626,-7.1148887386485615
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=none",0,1.2511471830553746,1.0400286974986395,-2.05214728092463
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=none",1,1.3163968687030858,0.9826759489428996,-1.3916675929993318
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=none",2,1.7636632523451554,1.5672284563448693,-21.94051705872306
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=none",3,1.6872913821903819,1.3828168941026668,-2.3478329064313033
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=none",4,0.7797912022091572,0.6491582189321519,-1.477472096980863
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=none",5,1.074569877678928,0.9716546153247358,-10.07275799521405
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=none",0,1.3028867527127053,1.0647518255472184,-2.309802033331254
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=none",1,1.32707746842028,0.9893318203043937,-1.4306346741044464
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=none",2,1.7302022585166437,1.5290645958235527,-21.078299446633235
