exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=True,0.9401416873227518,0.006293460639739116,0.7657204216772526,0.006563312840877949,0.42636287357587577,0.008168327762578103,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,0.9401416873227518,0.006293460639739116,0.7657204216772526,0.006563312840877949,0.42636287357587577,0.008168327762578103,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,0.9401416873227518,0.006293460639739116,0.7657204216772526,0.006563312840877949,0.42636287357587577,0.008168327762578103,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,0.9401416873227518,0.006293460639739116,0.7657204216772526,0.006563312840877949,0.42636287357587577,0.008168327762578103,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,0.9401701597337071,0.006303283971512924,0.7657191397518316,0.006568343909622779,0.4263280139330427,0.008183802151185202,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,0.9401701597337071,0.006303283971512924,0.7657191397518316,0.006568343909622779,0.4263280139330427,0.008183802151185202,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,0.9401701597337071,0.006303283971512924,0.7657191397518316,0.006568343909622779,0.4263280139330427,0.008183802151185202,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=none|scale=False,0.9401701597337071,0.006303283971512924,0.7657191397518316,0.006568343909622779,0.4263280139330427,0.008183802151185202,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,0.9401883109232003,0.006253482490388346,0.7663107191658555,0.006537306672848453,0.42630618301824647,0.008129040817999415,1.2439606614827048,1.0544880767857054,-3.3912990239879974
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,0.9401883109232003,0.006253482490388346,0.7663107191658555,0.006537306672848453,0.42630618301824647,0.008129040817999415,1.2439606614827048,1.0544880767857054,-3.3912990239879974
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,0.9402161893586468,0.006264148935559957,0.7663103315537203,0.006542368167920442,0.4262720370524475,0.00814588853287997,1.2438868160788603,1.0544360347784223,-3.3907776769151967
model=ridge|params=alpha=0.1|impute=knn|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,0.9402161893586468,0.006264148935559957,0.7663103315537203,0.006542368167920442,0.4262720370524475,0.00814588853287997,1.2438868160788603,1.0544360347784223,-3.3907776769151967
model=ridge|params=alpha=0.1|impute=knn|outlier=iqr_clip|sampling=none|scale=True,0.9403722621797467,0.005260254049746389,0.7695382211097412,0.006152703303562546,0.42608975677308764,0.006787179605076914,1.2882514310507827,1.0678254097808015,-3.709567059003816
model=ridge|params=alpha=0.1|impute=knn|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,0.9403722621797467,0.005260254049746389,0.7695382211097412,0.006152703303562546,0.42608975677308764,0.006787179605076914,1.2882514310507827,1.0678254097808015,-3.709567059003816
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=undersample_major_bins|scale=True,0.9403722621797467,0.005260254049746389,0.7695382211097412,0.006152703303562546,0.42608975677308764,0.006787179605076914,1.2882514310507827,1.0678254097808015,-3.709567059003816
model=ridge|params=alpha=0.1|impute=median|outlier=iqr_clip|sampling=none|scale=True,0.9403722621797467,0.005260254049746389,0.7695382211097412,0.006152703303562546,0.42608975677308764,0.006787179605076914,1.2882514310507827,1.0678254097808015,-3.709567059003816
model=ridge|params=alpha=0.1|impute=knn|outlier=iqr_clip|sampling=target_bin_weighted|scale=True,0.940426312608553,0.0052225266426656385,0.7703541070992219,0.006121458472974407,0.42602396542698806,0.0067471962356612835,1.2828066157436007,1.0639232481837326,-3.6698410668458266
