exp_id,fold,rmse,mae,r2
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,3,0.942802713210293,0.7714920628182612,0.4211714259989897
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,4,0.9471464457184056,0.7718381863406074,0.4182289277416402
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,5,0.9305005522280546,0.7557384903628204,0.4390699391513053
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=False,0,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,1,0.9378905368024204,0.7643247275241535,0.42927041037363667
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,2,0.9423908743441911,0.7651887001731694,0.42404516136318837
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,3,0.9427455260059547,0.7714783775579886,0.4212416434125791
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,4,0.947151562363777,0.7718545936807842,0.4182226420731082
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,5,0.9305299370974156,0.7557557094501675,0.4390345106568663
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=none|scale=True,0,1.2457144406237997,1.0551952972707173,-3.403689765429111
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,1,0.9379719112986478,0.7648577996105118,0.42917136928988
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,2,0.9422714756902835,0.7657860278544837,0.4241910962993857
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,3,0.942945811113746,0.7721177282408727,0.42099570431276256
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,4,0.9472229217125349,0.772387645301153,0.4181349753913777
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,5,0.930668826978022,0.7564024567615806,0.4388670399688318
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=False,0,1.2438868160788603,1.0544360347784223,-3.3907776769151967
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,1,0.937884110135809,0.76484610989517,0.42927823191802217
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,2,0.942247110603006,0.7657820312767385,0.424220874241662
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,3,0.9428841794194628,0.7721022674096528,0.421071390209278
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,4,0.9472276423559441,0.7724042632726936,0.41812917573413744
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,5,0.9306985121017798,0.7564189239750226,0.4388312429881326
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=target_bin_weighted|scale=True,0,1.2439606614827048,1.0544880767857054,-3.3912990239879974
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,1,0.9379842974176242,0.7643372988076704,0.4291562933629087
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,2,0.9424167900941584,0.7651896604297985,0.4240134834103695
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,3,0.942802713210293,0.7714920628182612,0.4211714259989897
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,4,0.9471464457184056,0.7718381863406074,0.4182289277416402
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,5,0.9305005522280546,0.7557384903628204,0.4390699391513053
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=False,0,1.245641253690326,1.0551430710630405,-3.403172338526298
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,1,0.9378905368024204,0.7643247275241535,0.42927041037363667
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,2,0.9423908743441911,0.7651887001731694,0.42404516136318837
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,3,0.9427455260059547,0.7714783775579886,0.4212416434125791
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,4,0.947151562363777,0.7718545936807842,0.4182226420731082
model=ridge|params=alpha=0.1|impute=median|outlier=quantile_1_99|sampling=undersample_major_bins|scale=True,5,0.9305299370974156,0.7557557094501675,0.4390345106568663
