exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False",0.043905892921180266,0.004222136277598811,0.023208749561605093,0.00048410098861280626,0.9983368778671166,0.0003314754190461052,0.7560005121508889,0.5566852413328488,-0.11437885053301322
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=target_bin_weighted|scale=False",0.044701437613516276,0.0040071714593885,0.023563256970908525,0.0005302354348367998,0.9982777067559274,0.0003229984335624273,0.7474418695334238,0.5393571615537007,-0.0892900232105791
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",0.044704935992799934,0.0037529191423566898,0.023713349879290548,0.0005590733280434201,0.9982789706225571,0.0002983098042596036,0.7440575210182404,0.5486084912323952,-0.07944794432521696
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=none|scale=True",0.044704935992799934,0.0037529191423566898,0.023713349879290548,0.0005590733280434201,0.9982789706225571,0.0002983098042596036,0.7440575210182404,0.5486084912323952,-0.07944794432521696
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=target_bin_weighted|scale=True",0.04499284666281543,0.00453703522620382,0.023866168942730318,0.0003773724513373956,0.998252141174482,0.00036555020049811195,0.7491676953009047,0.5375699597501755,-0.09432612091445192
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=none|scale=False",0.045198353620001054,0.00380505897692076,0.024141226770739335,0.0010499956106470854,0.9982407848027826,0.0003001302056280786,0.7505086887721956,0.5521181591018041,-0.09824726587253596
"model=xgboost|params=n_estimators=300,max_depth=6,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=undersample_major_bins|scale=False",0.045198353620001054,0.00380505897692076,0.024141226770739335,0.0010499956106470854,0.9982407848027826,0.0003001302056280786,0.7505086887721956,0.5521181591018041,-0.09824726587253596
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=True,0.7749376081124904,0.007717632801016723,0.6256711533439047,0.005320263161032998,0.4857559500310953,0.009726482034902591,1.1372797775187822,0.9516789596306047,-1.5218736004320172
