exp_id,fold,rmse,mae,r2
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=False",3,0.2792007226715022,0.1829177829760213,0.9104842291594542
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=False",4,0.28385834694963047,0.18065567438495336,0.9080410593164439
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=False",5,0.2962346104523007,0.19313309786361896,0.8990214950467187
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=False",0,1.3005290689404534,1.1783567090159826,-6.181439866165004
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",1,0.280825504009118,0.18423022335585512,0.9105899730459805
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",2,0.28301168148604033,0.18628692549254516,0.9091021781484079
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",3,0.2791397136922158,0.18290035622247103,0.9105233455992546
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",4,0.28390122286123276,0.1806127070896498,0.9080132770001603
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",5,0.2975786783581862,0.1942361566027298,0.8981031022595924
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",0,1.3093610305186607,1.1859823444457964,-6.2793101373246625
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=False",1,0.27221412644369203,0.17524538875757384,0.915989329712935
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=False",2,0.2778301529617904,0.18010937048182188,0.912400120407073
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=False",3,0.2727610717611568,0.17474415180785335,0.914565898532704
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=False",4,0.2827244577925006,0.17837439350262685,0.9087742629582911
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=False",5,0.2907052710121023,0.188013364537465,0.9027559240947842
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=False",0,1.3093204805372594,1.1859209137392033,-6.2788592741736915
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=True",1,0.27224861730301625,0.17525442989293472,0.9159680392397439
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=True",2,0.2779952353930238,0.18015893629231172,0.9122959884598593
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=True",3,0.27281519985244307,0.174751338389245,0.9145319872149598
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=True",4,0.28281380119385885,0.17849872394388197,0.9087165975868267
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=True",5,0.29089613661675057,0.18796940220858424,0.9026281889330278
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=none|scale=True",0,1.2873317579141927,1.1668766705928124,-6.036429927379217
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False",1,0.2739195135939283,0.174688364409547,0.9149333999127387
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False",2,0.2788548489991917,0.18051777922930845,0.9117527552351605
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False",3,0.27292311786732554,0.17475825999081512,0.9144643563603242
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False",4,0.28144367859177505,0.1776612404491978,0.9095989201322365
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False",5,0.28558342426616107,0.18237033493005406,0.9061523646720968
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=iqr_clip|sampling=target_bin_weighted|scale=False",0,1.2402744649103172,1.1251441196224778,-5.531410881523071
