exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=threshold_weighted|scale=False|target_transform=log1p",1.3909217744602782,0.4196874790816447,1.1515248137500937,0.38280476793972507,-8.087258692682719,9.665027961368926,1.3690557544116513,1.1443194786278408,-2.6545251227276374
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=threshold_weighted|scale=False|target_transform=log1p",1.4188480974259057,0.3886517241056839,1.1763793277260133,0.3506148868551722,-8.39170925247576,9.69288884945733,1.3415166914975838,1.1067613512357077,-2.5089795970002884
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=threshold_weighted|scale=True|target_transform=log1p",1.423576045139328,0.38400161070803546,1.1818469523425397,0.34501512494437675,-8.406612991115585,9.700890913632929,1.3487164109160878,1.0979871033509572,-2.546745003676578
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=True|target_transform=log1p",1.4278066823413598,0.3917023098360642,1.1848452431191276,0.36146414509339625,-8.63334813666802,10.211948146877212,1.3533103608457255,1.1109943511788052,-2.570947746545113
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=threshold_weighted|scale=False|target_transform=log1p",1.4297877422377678,0.38071040510576076,1.191062855101969,0.35430676287454177,-8.63382365557793,10.07152040709082,1.3524235499492496,1.1139463071330389,-2.5662692664385043
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False|target_transform=log1p",1.4649147724605087,0.36808679762162777,1.2186239091552014,0.36740712828678734,-8.665279190134115,9.293705604214646,1.2061572833314331,1.0039921565405527,-1.8365900098093415
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=none|scale=False|target_transform=log1p",1.473262346715608,0.4005283452325044,1.2307430002643214,0.39337568164047104,-8.745165244835082,9.707692728498275,1.250081841246931,1.021637939763069,-2.0469517359069003
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=True|target_transform=log1p",1.4768145908971857,0.35077655912627675,1.2266321958630342,0.35723349467313664,-8.680825130037858,8.82319585379936,1.2262612372981267,1.0118394294691084,-1.9319373240736324
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=none|scale=True|target_transform=log1p",1.4840028432795183,0.37756323450408247,1.2389377695619213,0.3793829250388907,-8.816403932309859,9.328240975760686,1.2440753693664415,1.0236329088290532,-2.0177417091877663
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=True|target_transform=log1p",1.4847059015004374,0.37204776817053137,1.248143194459631,0.3566879009783649,-8.867889266245715,9.301837982531673,1.282549476880708,1.0550353255351386,-2.2072804532626686
"model=xgboost|params=n_estimators=80,max_depth=4,learning_rate=0.08,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=quantile_1_99|sampling=none|scale=False|target_transform=log1p",1.4954186577500714,0.3974734857044024,1.2661965661151737,0.375261750710198,-8.829229039600182,9.570210534270208,1.333491352650054,1.1083908385833106,-2.467121724343947
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=True|target_transform=log1p,7.7071448961654045,8.330179650596033,5.9393144357345795,6.0918504275723695,-391.87714767568,612.7317829920088,0.8738558716024422,0.6916229516722706,-0.4889094936611018
