exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=none|scale=False",0.047786209873121314,0.0035236755529415766,0.02518625019301271,0.0009736396233634084,0.9980358946557484,0.00030218777681167926,0.8455923116471985,0.6431903466996508,-0.3941539479509433
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=undersample_major_bins|scale=False",0.047786209873121314,0.0035236755529415766,0.02518625019301271,0.0009736396233634084,0.9980358946557484,0.00030218777681167926,0.8455923116471985,0.6431903466996508,-0.3941539479509433
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=undersample_major_bins|scale=True",0.04807272642904777,0.0046012077590944075,0.025143517699337002,0.0009512089816029869,0.9980063075153955,0.0004008617451341716,0.8399508218316116,0.6361800052113415,-0.37561340872327986
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=none|scale=True",0.04807272642904777,0.0046012077590944075,0.025143517699337002,0.0009512089816029869,0.9980063075153955,0.0004008617451341716,0.8399508218316116,0.6361800052113415,-0.37561340872327986
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=target_bin_weighted|scale=False",0.04826704950617454,0.004914120737290606,0.02549939455373313,0.0009207267008478761,0.9979882889999858,0.0004352281780835854,0.849306677436298,0.6420645270593818,-0.4064288256302031
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=iqr_clip|sampling=none|scale=False",0.0483718882602003,0.005868003555877957,0.025577395416709413,0.0010383648264565622,0.9979724640356308,0.0005246449416667278,0.8468225339068448,0.644784809061975,-0.398213509111941
"model=lightgbm|params=n_estimators=300,num_leaves=31,learning_rate=0.05,subsample=0.9,colsample_bytree=0.9|impute=median|outlier=none|sampling=target_bin_weighted|scale=True",0.048423071008045715,0.005013803206407334,0.025559532810051327,0.0010225539514095595,0.9979746632781863,0.0004451009251420925,0.8520289987175474,0.6432700554540843,-0.4154594560477516
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=True,0.7749376081124904,0.007717632801016723,0.6256711533439047,0.005320263161032998,0.4857559500310953,0.009726482034902591,1.1372797775187822,0.9516789596306047,-1.5218736004320172
