exp_id,rmse_mean,rmse_std,mae_mean,mae_std,r2_mean,r2_std,test_rmse,test_mae,test_r2
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=none|scale=True|target_transform=log1p",0.8408584225151831,0.49989320603877013,0.7173013393015215,0.4310275665443319,-1.7921521244344611,1.7959470107860762,0.3744791544351207,0.31349633027825574,0.20005768711374683
"model=random_forest|params=n_estimators=40,max_depth=8,min_samples_leaf=2|impute=median|outlier=none|sampling=none|scale=False|target_transform=log1p",0.8488960279629758,0.49852336188567825,0.7233748860748126,0.42997354622614314,-1.863401816905963,1.8316442049578807,0.3774785627062078,0.31204237003129315,0.18719201793867135
model=ridge|params=alpha=1.0|impute=median|outlier=none|sampling=none|scale=True|target_transform=log1p,3.8176545470896697,5.944790469984702,1.8195709364770511,1.9672507507458712,-456.1438428733788,1008.0819899596609,8.316064245546821,3.4796061574111636,-393.4927680276785
